"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/24 10:31:44 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Como desdobramento, a partir da crise de 1980, foi sucedida
pela adesão do país às diretrizes do Consenso de Washington,
totalmente de caráter neoliberal. Vainer (2007), acrescenta ainda que
na atualidade essa desconstituição parece estar se atualizando numa
espécie de resignação frente à fragmentação territorial subordinada
às formas de globalização contemporânea, cuja contrapartida seria
apenas a integração continental por meio da criação de espaços
mercantis adaptados às novas escalas e dinâmicas espaciais dos capitais
transnacionais.","2020-01-01"
"2021/09/24 10:34:49 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Neste trabalho não se busca definir o Estado como aquele que
domina e representa a classe dominante. Também não compartilha
da ideia de que suas ações têm como consequência se tornar soberano
sobre os grupos menos favorecidos. Logo, parece plausível tentar
descrever elementos que possam contribuir para uma interpretação
da presença do Estado em suas diversas formas que se revelam nas
práticas e “dinâmicas de decisões e de projetos que se tornam vetores da fragmentação
territorial”","2020-01-01"
"2021/09/24 10:36:04 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","afirmação identitária","O quilombo de Jamari, situado à margem esquerda do rio
Trombetas, município de Oriximiná, Estado do Pará – constituiu-se
como lócus de observações da relação de conflito entre quilombolas e
projetos implantados em meados da década de 1970115, com propósitos
antagônicos ao modo de viver desses agentes sociais.116 Por meio da
lente de reflexão antropológica tenho adquirido condições de elaborar
uma descrição etnográfica e dar ênfase aos dramas sociais, resultantes
de conflitos políticos-territoriais vivenciados por esses quilombolas
no Trombetas, face à implantação de projetos que contempla o
Estado e empresas privadas, tais como: a exploração da bauxita pela
Mineração Rio do Norte (MRN) e a criação da Reserva Biológica do
Rio Trombetas (RBRT). Penso que o acesso aos recursos naturais, a
luta pela permanência no território e a afirmação identitária tornam-se
os eixos de resistência dos quilombolas em debate.","2020-01-01"
"2021/09/24 10:37:05 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","megaprojetos; ocupação ilegal ","A partir do processo de ocupação histórica dos negros no
Trombetas, identifica-se que a permanência dos quilombolas no
território, por eles conquistados e socialmente construído, resulta de
formas de reprodução social “inventadas” pelas unidades sociais como
mecanismo de resistência, face as iniciativas de “intrusão” desse espaço
por agentes antagônicos. O termo intrusão tem sido utilizado por
Farias Júnior (2016) como sinônimo de “invasão”, uma construção
crítica ao processo de ocupação ilegal dos territórios tradicionalmente
ocupados pelos denominados “megaprojetos” e políticas ambientais
autoritárias.","2020-01-01"
"2021/09/24 10:38:13 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","meio ambiente; Trombetas ","Convém sublinhar: quilombos no Trombetas foram
conquistados através de uma relação específica com o meio ambiente,
permitindo a eles tecerem elos de reciprocidade com os recursos
utilizados. Nesse caso, a reciprocidade é entendida como a relação
dupla, pautada no uso e proteção dos recursos naturais, possibilitada
por meio de regras tácitas inventadas e legitimadas pelo grupo. A
reciprocidade resulta das formas de interação que convergem para o
sentimento de pertença ao território.","2020-01-01"
"2021/09/24 10:38:57 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Pensar a trajetória desse grupo negro, o conjunto das relações
sociais por eles construídas, a representação do território em seus
meandros, permite-nos pensar esta unidade social, o Jamari, como um
território etnicamente configurado. Tal noção é central na análise de Almeida
(2006) no laudo antropológico sobre as comunidades quilombolas em
Alcântara, Estado do Maranhão, afetadas pela tentativa de implantação
da base de lançamento de foguetes.","2020-01-01"
"2021/09/24 10:39:46 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Essa consciência ambiental inventada pelas necessidades de
preservar os recursos naturais em abundância, entrelaça-se à construção
de uma identidade étnica quilombola que dá sentido à existência dos
agentes sociais. Nesse sentido, os termos usualmente empregados pelas
agências estatais, sombreiam as lutas sociais por trás da implantação
dos empreendimentos de infraestrutura e preservação ambiental, por
isso serão analisadas sob a perspectivas de intrusões territoriais.","2020-01-01"
"2021/09/24 10:40:43 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","resistência; direitos fundamentais","A história dos quilombos no Trombetas é marcada por
processos sociais de resistência de negros que desde o período
escravista sonham viver em liberdade; mas também é configurada
por campos de conflitualidade com agentes antagônicos que visam
“pilhar” (MATTEI; NADER, 2013), as denominadas “terras de uso
comum” para transformar em negócios com fins lucrativos, que
além de intrusar (FARIAS JÚNIOR, 2016) os territórios quilombolas,
tornam-se verdadeiros entraves a garantias de direitos fundamentais à
existência dos quilombolas, sobretudo, a titulação de seus territórios
assegurada constitucionalmente.","2020-01-01"
"2021/09/24 10:41:34 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Ao analisar as situações sociais referidas aos quilombos no rio
Trombetas, especificamente as situações referentes aos quilombolas de
Cachoeira Porteira, município de Oriximiná, Farias Júnior (2016) fez
uso do termo intrusão como sinônimo de “invasão” - proposto por Said
(2007), e com essa base conceitual, Farias Júnior analisou o modo
de apropriação violenta dos territórios indígenas e quilombolas no
Trombetas por “megasprojetos” e políticas ambientais autoritárias. De
acordo com Farias Júnior, intrusão consiste em uma crítica ao termo
“sobreposição”, que para ele é entendido como uma forma de despolitizar
a violência da implantação desses projetos.","2020-01-01"
"2021/09/24 10:42:40 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Sob o
prisma da “sobreposição”, ocorre uma inversão de papéis, os povos
que tradicionalmente ocupam o território passam a ser vistos como
invasores e entraves ao desenvolvimento. Dessa forma, concorda-se com
Farias Júnior (2016), ao enfatizar que o termo intrusão consiste em uma
forma de expor o processo violento da usurpação territorial.
Por campos de conflitos e tensões presentes na história do
grupo em questão, Marin e Castro (1998), destacam três situações
sociais de enfrentamento: primeira, a ordem escravista fundamentada
na economia mercantil; segunda, formas de dominação instauradas
na rede de comercialização, nas relações de patronagem, e, terceira, na
atualidade, com a entrada de atores que expressam novos momentos
de expansão capitalista conferida mediante a exploração mineral e as
unidades de conservação, que serão enfatizados nesta seção.","2020-01-01"
"2021/09/24 10:43:49 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","intrusão; empresas mineradoras ","A estratégia de intrusão dos territórios quilombolas no Trombetas
é resultante do entrelace de empresas mineradoras e agências ambientais,
implantadas nesse rio entre as décadas de 1960 e 1980. A descoberta da
bauxita, matéria-prima do alumínio, no rio Trombetas, chamou atenção de
diversas empresas do ramo minerador, que juntas constituíram a Mineração
Rio do Norte (MRN), um grupo de economia mista no qual a Companhia
Vale do Rio Doce (CVRD) detém o maior percentual das ações, desde a
sua consolidação até os dias atuais com cerca de 40% das ações, com o
propósito de extrair as reservas minerais existentes na margem esquerda
daquele rio.","2020-01-01"
"2021/09/24 10:44:52 PM GMT-3","Território;Quilombolas","Positiva","","","unidades de conservação; reordenamento territorial; empresas mineradoras ","Barreto Filho (1997), observa que a relativa facilidade de se
estabelecerem unidades de conservação de uso indireto nos regimes
militares, representou mais do que o resultado de um mero concurso
favorável de circunstâncias; para ele representa um conjunto complexo
de fatores, sobressaindo a gestão estatal estratégica do território e a
politização da estrutura espacial do país. Assim, a aliança envolvendo
empresas mineradoras e unidades de conservação, além de usurpar
os territórios quilombolas no Trombetas, abriu caminhos para o
controle territorial e social das unidades sociais. Tal forma de controle,
pautado na vigilância de práticas sociais cotidianas, apoiou-se no
reordenamento territorial, grosso modo, a tentativa de expulsar as
famílias quilombolas de seus territórios, não apenas pelas ações de
despejo, mas pelo fechamento do rio e restrições de acesso aos recursos
naturais, de modo autoritário e violento, tratando-os como invasores
e impedindo-os de viver como sempre viveram.","2020-01-01"
"2021/09/24 10:45:38 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","É oportuno lembrar que, na perspectiva antropológica, essa
relação com os recursos naturais elide o território, ou seja, uma
representação que se vislumbra para além da terra enquanto espaço
fisicamente delimitado, portanto, uma construção social do grupo, a
partir das relações em constante construção, por eles inventadas. Na
medida em que limitações são impostas, aumenta a crise, resultando em
dramas sociais.","2020-01-01"
"2021/09/24 10:47:05 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","disputas territoriais; mineradoras; Estado","A intensificação das pressões sociais sobre o modo de vida
dos quilombolas no Jamari, sobretudo, o controle de acesso aos
recursos naturais, evidencia o risco relativo à permanência do grupo
no território que tradicionalmente ocupam, na medida em que o
processo de titulação é dificultado pelas disputas territoriais acionadas
por interesses das mineradoras e do Estado.
","2020-01-01"
"2021/09/24 10:48:13 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","estratégias de resistência","Dentre as estratégias de resistência identificadas no
território, sobressai a politização da identidade coletiva quilombola
e a construção de uma economia autônoma pautada no extrativismo,
incluindo a coleta da castanha do Brasil e extração de óleos de copaíba
e andiroba.
Como fora frisado na seção anterior, a organização social dos
quilombolas no Jamari surgiu como mecanismo de resistência aos
processos de intrusão de seus territórios.","2020-01-01"
"2021/09/24 10:49:29 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","autoconsciência; coletivo quilombola ","Esse aspecto organizacional além de atribuir novo significado aos
instrumentos de luta, fortalece a posição dos agentes sociais, dando
visibilidade aos processos excludentes que foram implantados naquele
território. Assim, a autoconsciência centrada na trajetória dos negros
no Trombetas, aliada ao sentimento de comunidade, funcionaram
como fio condutor para a criação do movimento organizativo do
coletivo quilombola em Oriximiná","2020-01-01"
"2021/09/24 10:50:18 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Fruto de uma conquista histórico-social, “remanescentes de
quilombo” é um termo jurídico, inserido no texto constitucional
de 1988, no sentido de conferir direitos territoriais, assumida pelos
próprios agentes sociais, a partir de suas representações específicas,
capaz de deslocar a construção secular daquilo que os outros pensavam
ideologicamente que éramos, para o que realmente somos, a partir de
nós mesmos, das nossas representações e de nossos imaginários que
nos faz sermos quilombolas, castanheiros, oleiros, quebradeiras-decoco,
desfocando-nos de uma unidade étnica isolada, fechada para a
arena da pluralidade.","2020-01-01"
"2021/09/24 10:51:15 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","desapropriação territorial","Desse modo, um ano após a promulgação do texto constitucional
que insere o direito à titulação coletiva dos territórios quilombolas, fora
criada a Associação das Comunidades Remanescentes de Quilombos
do Município de Oriximiná (ARQMO). De acordo com o senhor
Carlos Printes, um de seus idealizadores, morador do quilombo Abuí,
Alto Trombetas I, a ARQMO surgiu como uma estratégia às ameaças
de desapropriação territorial pelos empreendimentos que usurparam
seus territórios em meados da década de 1970, sobretudo a Reserva
Biológica do Rio Trombetas, ao deslocar os quilombolas de suas casas
situadas no lago Jacaré.","2020-01-01"
"2021/09/24 10:52:10 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","associações ","Por mais de duas décadas, a ARQMO representou todas as
comunidades remanescentes de quilombo do Trombetas. Contudo, em
razão das divergências inerentes aos interesses dos grupos, ocorreu a
institucionalização de associações em cada território para atender aos
interesses específicos, como é o caso da Associação das Comunidades
Remanescentes de Quilombo do Alto Trombetas II (ACRQAT), criada
em 28 de novembro de 2011, visando organizar coletivamente os
quilombos Curuçá, Jamari, Juquiri Grande, Juquirizinho, Moura, Nova
Esperança, Palhal e Último Quilombo, abrangendo cerca de trezentas
famílias espalhadas pelo curso do rio Trombetas e seus acidentes
geográficos. Independentemente das divergências internas, defender
suas práticas tradicionais e a permanência no território, são pontos
congruentes entre os seguimentos políticos quilombolas no Trombetas.","2020-01-01"
"2021/09/24 10:53:04 PM GMT-3","Território;Quilombolas","Positiva","","","exploração mineral; atividade mineradora; unidade social ","No presente, a expansão da exploração mineral sob seus
territórios é preocupação central da unidade social, usurpada pelos
projetos de expansão em planejamento para os próximos vinte
anos. Diante da ameaça que representa a expansão da atividade
mineradora sob seus territórios, bem como a criminalização de suas
práticas tradicionais como a agricultura, a pesca e caça, as estratégias
de resistência dos quilombolas Jamari, atravessam as fronteiras das
mobilizações sociais, cuja maior aliada é a construção de uma economia
autônoma, focada, sobretudo, no extrativismo. Isso porque o saber
coadunado ao domínio sobre território lhes dá condições favoráveis
de recriar formas autônomas de existência.","2020-01-01"
"2021/09/24 10:54:31 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","agências ambientais; direitos étnicos ","Neste sentido, ao invés de desmobilizar a luta dos quilombolas
por seus direitos étnicos e territoriais, as pressões por parte das
agências ambientais e empresas mineradoras, contrapõem-se por
novas estratégias de resistência no sentido de garantir sua reprodução
física e social no âmbito do território etnicamente configurado.","2020-01-01"
"2021/09/24 10:55:30 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","A exploração mineral na Amazônia é marcada por contradições
sociais resultantes do choque entre duas lógicas colidentes no que se refere
ao uso e apropriação dos recursos naturais, por um lado, a lógica capitalista,
ancora em noções legitimadas pelo Estado de Direito, quais sejam:
progresso, crescimento econômico; e por outro, a lógica agroextrativa
baseada no “uso comum dos recursos”, (ALMEIDA, 2008). Por desconhecer,
ou simplesmente ignorar a realidade social de povos e comunidades
tradicionais, os projetos de exploração mineral, visando atender aos seus
objetivos específicos, de modo autoritário e violento, passam a usurpar
os territórios historicamente conquistados por povos autoidentificados
enquanto quilombolas, indígenas, castanheiros e oleiros.","2020-01-01"
"2021/09/24 10:56:31 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","efeitos sociais; ações de usurpação","As ações de usurpação e controle por empreendimentos
implantados entre as décadas de 1960 a 1980, tornam-se entraves
para a permanência das unidades sociais, autoidentificadas enquanto
quilombolas no Trombetas. Na medida, o controle sob o território
ocasionou a ruptura de práticas sociais inventadas por várias gerações
e que são importantes para reprodução física e social do grupo.
No presente, os efeitos sociais desse processo de ruptura entre os
quilombolas podem ser refletidos na forma de dramas sociais.","2020-01-01"
"2021/09/28 1:00:47 PM GMT-3","Conflito","Positiva","MPF","Roberto Luis Oppermann Thome","Conflito","MINISTÉRIO PÚBLICO FEDERAL
6ª CÂMARA DE COORDENAÇÃO E REVISÃO
PORTARIA N° 27, DE 5 DE JULHO DE 2018.
A 6ª CÂMARA DE COORDENAÇÃO E REVISÃO DO MINISTÉRIO PÚBLICO
FEDERAL, nos termos do artigo 5º, inciso III, alínea e, da Lei Complementar nº 75, de 20 de maio
de 1993. 
Considerando que o artigo 38, inciso I, da Lei Complementar nº 75/93 atribui ao
MINISTÉRIO   PÚBLICO   FEDERAL   atribuição   para   instaurar   inquérito   civil   e   outros
procedimentos administrativos e que a Resolução CNMP nº 174, de 4 de julho de 2017 regulamenta
seu trâmite no âmbito ministerial;
Considerando que esta 6ª Câmara de Coordenação e Revisão recebeu documentos da
Procuradoria da República em Erechim/RS narrando graves conflitos armados em terras indígenas
Votouro Ligeiro e Ventarra da etnia Kaingang, em área de sua atribuição;
Considerando que nos documentos a colega Procuradora da República oficiante
solicitou atuação conjunta de 2ª, 6ª e 7ª Câmaras de Coordenação e Revisão in casu;
Considerando a necessidade de tomadas de medidas urgentes, seu acompanhamento e
observação dos incidentes;
RESOLVE:
a) instaurar PROCEDIMENTO ADMINISTRATIVO, com esta ementa:
“CONFLITOS EM TERRAS INDÍGENAS NO ESTADO DO RIO GRANDE DO
SUL”
b) determinar à Secretaria agendamento de reunião entre as 2ª, 6ª e 7ª Câmaras de
Coordenação e Revisão ministerial para discussão e decisões conjuntas;
c) dê-se ciência e publique-se
ROBERTO LUIS OPPERMANN THOME
Subprocurador-Geral da República
Membro Titular da 6ª CCR/MPF","2018-07-05"
"2021/09/28 1:04:14 PM GMT-3","Conflito","Positiva","MPF","Felipe Torres Vasconcelos","Conflito"," 
MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA DA REPÚBLICA NO MUNICÍPIO DE ARAGUAÍNA/TO
GABINETE DO 2º OFÍCIO
PORTARIA Nº 04/2016
INSTAURAÇÃO DE INQUÉRITO CIVIL
O  MINISTÉRIO   PÚBLICO   FEDERAL,   no   uso   das   atribuições
constitucionais e legais, pelo Procurador da República signatário, e CONSIDERANDO:
a) o rol de atribuições elencadas no art. 6º da Lei Complementar nº 75/93;
b) a incumbência prevista no art. 7º, inc. I, da citada Lei Complementar;
c) o disposto na Resolução nº 87/20   10    do CSMPF, que regulamenta, no âmbito
do Ministério Público Federal, a instauração e tramitação do Inquérito Civil
(art. 6°, inc. VII, da Lei Complementar n° 75/93, e art. 8°, § 1°, da Lei n°
7.347/85);
d) as informações constantes no Procedimento Preparatório autuado sob nº
1.36.001.000054/2015-41,  instaurado com o objetivo de apurar conflitos
fundiários sobre imóvel rural, situado no Município de Darcinópolis/TO,
denominado   Fazenda   Mato   Verde,   localizada   dentro   da   Gleba   Maior
Sobradinho, arrecadada e matriculada em nome da União;
e) que é função institucional do Ministério Público promover o inquérito civil
para a proteção do patrimônio público e social, do meio ambiente e de outros
interesses difusos e coletivos, conforme o art. 129, inc. III, da Constituição da
República;
RESOLVE,  nos termos do art. 4º, inc. II, da  Resolução nº 87/20   10  do
Conselho Superior do Ministério Público Federal – CSMPF, instaurar INQUÉRITO CIVIL
para apurar conflitos fundiários sobre imóvel rural, situado no Município de Darcinópolis/TO,
denominado Fazenda Mato Verde, localizada dentro da gleba Maior Sobradinho, arrecadada e
matriculada em nome da União.
1 de 2
 
MINISTÉRIO PÚBLICO FEDERAL
PROCURADORIA DA REPÚBLICA NO MUNICÍPIO DE ARAGUAÍNA/TO
GABINETE DO 2º OFÍCIO
Assim, determino as seguintes providências iniciais:
I) Encaminhe-se ao SJUR para registro no âmbito desta PRM/AGA/TO;
II) Fica designado o servidor Erotides Martins Reis Neto, para secretariar os
trabalhos;
III) Proceda-se à afixação de cópia da presente Portaria no quadro de avisos
desta Procuradoria pelo prazo de 10 (dez) dias;
IV) Expeçam-se os ofícios necessários.
Cumpra-se.
Araguaína/TO, 1º de fevereiro de 2016.
FELIPE TORRES VASCONCELOS","2016-02-01"
"2021/09/28 1:07:46 PM GMT-3","Conflito","Positiva","MPF","Marco Paulo Froes Schettino","Conflito","MINISTÉRIO PÚBLICO FEDERAL
6ª CÂMARA DE COORDENAÇÃO E REVISÃO
PORTARIA N° 36 , DE 22 DE AGOSTO DE 2018.
A 6ª CÂMARA DE COORDENAÇÃO E REVISÃO DO MINISTÉRIO PÚBLICO
FEDERAL, nos termos do artigo 5º, inciso III, alínea e, da Lei Complementar nº 75, de 20 de maio
de 1993. 
Considerando que o artigo 38, inciso I, da Lei Complementar nº 75/93 atribui ao
MPF atribuição para instaurar inquérito civil e outros procedimentos administrativos e que a
Resolução CNMP nº 174, de 4 de julho de 2017 regulamenta    a instauração de procedimento
administrativo no âmbito do Ministério Público;
Considerando que esta 6ª Câmara de Coordenação e Revisão recebeu documentos e
participou de reunião conjunta com as 2ª e 7ª Câmaras de Coordenação e Revisão para tratar os
graves conflitos armados em terras indígenas Votouro, Ligeiro e Ventarra, da etnia Kaingang;
Considerando a necessidade de tomadas de medidas urgente e o acompanhamento
das questões apresentadas;
RESOLVE:
a) instaurar PROCEDIMENTO ADMINISTRATIVO, com esta ementa:
Conflitos em terras indígenas da etnia Kaingang. 
2º) Publique-se. 
3º) Distribua-se. 
MARCO PAULO FROES SCHETTINO 
Secretário Executivo da 6ª Câmara de Coordenação e Revisão ","2018-08-22"
"2021/09/28 1:10:06 PM GMT-3","Conflito","Negativa","MPF","José Bonifácio Borges de Andrada","Conflito","MINISTÉRIO PÚBLICO FEDERAL 
PROCURADORIA GERAL DA REPÚBLICA 
 
PORTARIA Nº 1.061, DE 10 DE OUTUBRO DE 2019. 
 
 O  PROCURADOR-GERAL  DA  REPÚBLICA  EM  EXERCÍCIO,  no  uso  de  suas 
atribuições, com fundamento no art. 26, inciso VII, § 1º, da Lei Complementar nº 75, de 20 de 
maio de 1993, e tendo em vista o previsto nos arts. 4º, § 1º, e 7º da Portaria PGR/MPF nº 548, 
de 17 de julho de 2015, resolve: 
Art. 1º Delegar competência à Subprocuradora-Geral da República MARIA DAS 
MERCES  DE  CASTRO  GORDILHO  ARAS  para  oficiar  nos  procedimentos  de  conflito  de 
atribuição do Gabinete do Procurador-Geral da República. 
Parágrafo único. Fica incluída na delegação do caput a atuação nos 447 feitos 
extrajudiciais  que  compõem  o  acervo  remanescente  da  Assessoria  Jurídica  para  Conflitos  de 
Atribuições. 
Art. 2º Esta portaria produz efeitos a partir da data de sua publicação. 
 
 
 JOSE BONIFACIO BORGES DE ANDRADA ","2019-10-10"
