"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/10 7:02:28 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, ribeirinhos, extrativistas, desmatamento, grilagem","A região chamada Médio Purus apresenta uma complexidade de situações sociais de conflitos. A questão da invasão e grilagem de terras, desmatamentos e mais recentemente a atividade de garimpo ilegal ameaçam os povos indígenas e as comunidades ribeirinhas e extrativistas que vivem nesta região. As entrevistas aqui apresentadas apontam as tensões e ameaças vividas pelas lideranças indígenas e a fragilidade do estado brasileiro com relação à política de proteção e fiscalização das áreas protegidas.","2019-01-01"
"2021/10/10 7:04:38 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","mineração, extrativistas, indígenas","Claudina: Estou aqui na sede FOCIMP, hoje 24 de agosto, e vamos conversar com lideranças indígenas do Médio Purus, sobre os conflitos enfrentados pelos indígenas com respeito à questão da mineração, intrusamentos de terras indígenas e outros conflitos enfrentados pelos indígenas e extrativistas na defesa de seus territórios.","2019-01-01"
"2021/10/10 7:07:24 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, fazendeiros, madeireiros, garimpeiros","Claudina: Hoje 27 de agosto está aqui o WAP, liderança indígena de Pauini, que vai falar um pouco do histórico da presença de garimpeiros no rio Pauini e como isso afeta as aldeias indígenas na região. Membro da Organização dos Povos Indígenas Apurinã e Jamamadi (OPIAJ), jovem liderança da região de Pauini tem acompanhado as diversas situações de
conflito que atingem os povos indígenas de sua região, com relação à entrada de fazendeiros, madeireiros e garimpeiros nas terras indígenas em Pauini. Frente a sua atuação vem sofrendo ameaças.","2019-01-01"
"2021/10/10 7:11:13 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, legislação, bancada ruralista, Amazônia","Por que nós tivemos agora esse conflito na área Wajãpi? Como você citou antes.
Primeiro nós tivemos a fragmentação dos órgãos de controle. Nós tivemos a fragilidade da legislação ambiental. nós temos uma bancada ruralista que quer desenvolver o país a qualquer custo, se tornar país de primeiro mundo. Com toda essa fragmentação, nós tivemos pessoas entrando em terras indígenas, pessoas fazendo mineração em terras indígenas; nós tivemos queimadas na Amazônia e muita gente acredita que nos outros governos isso aconteceu, mas a gente tinha esses órgãos e a gente tinha a legislação ali que de certa forma coibia.","2019-01-01"
"2021/10/10 7:13:54 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos agrários, indígenas, mineração, Amazônia, Rondônia","A cartografia da mineração em Rondônia vislumbra a espiral dos conflitos agrários (luta pela terra) e territoriais (luta pelo território e pela natureza). Embora sejamos conscientes de que todo esse processo em potência não será concretizado em ato, inegavelmente as dinâmicas territoriais rurais na Amazônia ganham novos impulsos com a sinalização
do governo federal em abrir a mineração em áreas indígenas, instituindo uma nova corrida pela terra demarcada, ou seja, a disputa pelos territórios dos povos amazônicos.","2019-01-01"
"2021/10/10 7:16:31 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, garimpeiros, fome, epidemias","Em matéria publicada em maio de 2016, intitulada “Por que os ianomâmis fizeram ritual por saída de Romero Jucá177”, cita que no relatório final da Comissão Nacional da Verdade (CNV), que a omissão do presidente resultou no seguinte: “Comunidades inteiras desapareceram em decorrência das epidemias, dos conflitos com garimpeiros, ou assoladas pela fome. Os garimpeiros aliciaram indígenas, que largaram seus modos de vida e passaram a viver nos garimpos ou em seus arredores. A prostituição e o sequestro de crianças agravaram a situação de desagregação social”, que atingiu o povo Yanomami.","2019-01-01"
"2021/10/10 7:19:09 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","Roraima, conflitos étnicos, madeireiras, mineradoras, agronegócio","Roraima é um estado que tem sua história marcada por conflitos étnicos. De um lado há o incessante avanço (com maior ou menor intensidade dependendo do período histórico) de projetos econômicos representados por madeireiras, mineradoras e os agronegócio incluindo a plantação de Acácia mangium, responsáveis por um modelo predatório e
não sustentável de exploração dos recursos naturais, não raro com a ajuda do poder do Estado. Por outro há os povos indígenas da região, que se organizam politicamente para tentar resistir a essas investidas, ainda que em uma relação de poder claramente desigual.","2019-01-01"
"2021/10/10 7:21:51 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","garimpo, garimpeiros, indígenas, Amazônia, Roraima","Certamente, que dentre esses projetos econômicos, o garimpo consistindo na atividade que se destaca a partir da década de 1980 como o principal fator de geração de conflitos em Roraima. Enquanto as demais regiões da Amazônia já haviam se transformado num espaço de crescente luta econômica e social nas décadas de 60 a 80, o estado de Roraima
representava uma fronteira anêmica, que ainda “cochilava” na sua pequena capital (então com uns 40 mil habitantes) (ALBERT; RAMOS, 2002).
Esse isolamento teria protegido muitas indígenas de conflitos ainda mais nocivos, como Yanomamis até 1987, quando o ouro alcançou um preço muito alto e fortaleceu a corrida de garimpeiros à região.","2019-01-01"
"2021/10/10 7:24:37 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","garimpagem, pecuária, Roraima","O caso Yanomami é emblemático, com um avanço súbito e extremamente agressivo de garimpeiros sobre o seu território. Começando em 1979, com aumento no valor do ouro, em poucos anos a garimpagem ganha status de atividade econômica dominante (ALBERT, 1995), com o Brasil se tornando um dos principais fornecedores para o mercado mundial. Essa atividade econômica passa a ser uma das principais fontes de renda do Estado, e é, junto com a pecuária, um dos principais responsáveis pelos conflitos por terra em Roraima.","2019-01-01"
"2021/10/10 7:27:56 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","garimpo, indígenas, garimpeiros,  doenças, Roraima","Os habitantes da área indígena Yanomami, que constitui a maior terra indígena do país, afirmam que o garimpo ilegal se intensificou muito nos últimos meses. No ano passado, 2018, a Polícia Civil de Roraima havia registrado sete mortes em áreas ilegais de garimpo, até julho desse ano de 2019 já são 10. Um relatório da Polícia Federal aponta que os
garimpeiros se beneficiam da situação precária dos órgãos de fiscalização, e que a instabilidade causada na região pode causar novos confrontos e atos genocidas contra as populações indígenas186. Não são só os conflitos diretos que causam preocupação, mas também a propagação de doenças como tuberculose, malária, HIV e outras sexualmente transmissíveis.","2019-01-01"
"2021/10/10 7:31:08 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quebradeiras de coco, atravessadores, caminhoneiros","Estas ações promovem uma grande variedade de conflitos referidos ao circuito de extração e exportação do minério de ferro que incluem conflitos diretos com os chamados
“atravessadores”. Em certas situações os “atravessadores” podem ser, por exemplo, os chamados “caminhoneiros”, constituindo-se naqueles donos de veículos que são responsáveis pelo transporte das madeiras e do coco inteiro que servem de combustível para as grandes siderúrgicas e para as chamadas guseiras. Assim confrontadas,
as chamadas quebradeiras de coco mobilizam-se em defesa da floresta e dos direitos constitucionais que asseguram seus modos de ser, fazer e viver.","2019-01-01"
"2021/10/10 7:35:00 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","estrada de ferro, indígenas, conflitos territoriais","Além da exploração de carvão vegetal presencia-se uma variedade de ações públicas e privadas relacionadas à Estrada de Ferro Carajás (EFC), construída para escoar o minério e que impacta terras indígenas, tais como a T.I Pindaré e corta diretamente a Terra Indígena Caru. A construção dessa estrada aumentou o fluxo de migração intensificando os conflitos territoriais e sua duplicação tem exacerbado tais conflitos.","2019-01-01"
"2021/10/10 7:38:31 AM GMT-3","conflitos","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, quilombolas, quebradeiras de coco, ribeirinhos, legislação, Amazônia","A flexibilização da legislação ambiental referente à exploração dos recursos minerais, acrescida da colocação das terras da Amazônia no mercado para implantação de obras de infraestrutura e para o agronegócio têm resultado em conflitos e devastações em larga escala de modo a exigir ação mobilizatória de uma variedade de sujeitos sociais com identidade social autodefinida. Agrupados em associações comunitárias, movimentos
sociais de indígenas, de quilombolas, de pescadores, de quebradeiras de coco babaçu, ribeirinhos, dentre outros, a ação dos agentes sociais converge para a defesa de direitos constitucionais.","2019-01-01"
"2021/10/10 7:43:07 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","parque eólico, pescadores, mineradora, degradação","Nesse sentido, a categoria de autodefinição que prevalece face à situação de conflito instituída com a implantação do parque eólico é a de “pescadores” porquanto estejam politicamente organizados através da Comissão Pastoral da Pesca, em sua representação no âmbito da Diocese de Brejo, através da Cáritas diocesana do Baixo Parnaíba. Internamente, têm o apoio dos sindicados do município, notadamente do Sindicato
dos Arrumadores de Tutóia e Araioses, que exerce grande atuação em defesa dos direitos das comunidades tradicionais da região, a exemplo das  iniciativas contra a degradação ambiental provocada com a instalação de uma mineradora de calcário marinho em Tutóia que vem provocando, segundo os entrevistados, drásticos prejuízos aos pescadores.","2019-01-01"
"2021/10/10 7:46:02 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","Carajás, Maranhão, mineradora","As duas situações de conflito que se apresentam no curso de expansão da EFC no corredor Carajás, no Maranhão, são emblemáticas para se pensar o auto custo da manutenção do modelo produtivo excludente empregado pela mineradora na região que, como diz o poeta tira e não põe, abre cavernas e não deixa raízes, devasta e emigra para outro ponto e (des) envolve aqueles que, de fato, deveriam ser os primeiros envolvidos porque são os primeiros atingidos por seus efeitos devastadores. É necessário pensar quanto vale a vida nas cavernas abertas e quem vai pagar a conta.","2019-01-01"
"2021/10/10 7:49:19 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quilombolas, mineração, Maranhão, Amazônia","Grandes projetos fomentados pelo Estado instituem diferentes situações de conflito na região da Amazônia Oriental, sendo a região do município de Rosário, no Estado do Maranhão, uma área de interesse de várias empresas de mineração além de ser uma região de interesse governamental. O anúncio da implantação da Refinaria Premium I da
Petrobrás no município de Bacabeira, este limítrofe de Rosário, no ano de 2009, gerou impactos em diversos setores dos municípios vizinhos, inclusive Rosário, atingindo também uma diversidade de grupos e comunidades tradicionais com o aumento da especulação imobiliária, ameaças de deslocamentos compulsórios e danos ambientais.","2019-01-01"
"2021/10/10 7:53:27 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","mineração, agropecuária, construção civil, danos","Os moradores de Miranda trazem em suas narrativas sobre a história do lugar os diversos conflitos por que passa a comunidade desde a década de 1970, período do incentivo de agências governamentais a projetos agropecuários, dificultando o acesso do grupo aos recursos naturais como o cercamento de babaçuais até então de livre acesso. Nas décadas seguintes os conflitos mudam de configuração com o avanço de empresas mineradoras interessadas na exploração de pedras para a construção civil causando grandes danos ambientais e ameaças de expulsão. ","2019-01-01"
"2021/10/10 7:55:59 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quilombolas, quilombo, mineração","A comunidade resiste aos avanços de seus antagonistas e aciona como principal forma de luta a afirmação de sua identidade étnica diante do Estado brasileiro enquanto comunidade remanescente de quilombo. Neste artigo serão apresentadas as diversas situações de conflitos enfrentados pelo grupo diante do avanço de empreendimentos minerários colocando em risco a permanência do grupo em seu território e como este se posiciona diante do Estado e destas empresas.","2019-01-01"
"2021/10/10 7:58:51 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","escravos, disputas, terras","Miranda do Rosário é uma comunidade que está localizada entre as terras de duas antigas propriedades do período escravista, terras denominadas de Santa Rita e Vila Nova, o que se tornou um gerador de conflitos para o grupo. Após período de abandono por seus antigos
proprietários do período escravista, estas terras passam a ser alvo de disputas em diferentes momentos e contextos políticos e econômicos.","2019-01-01"
"2021/10/10 8:02:14 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","refinaria, imobiliário, deslocamentos, comunidades rurais","Este anúncio, do que seria a “maior refinaria já construída na América Latina e uma das maiores do mundo” (SANT’ANA JÚNIOR et all., 2013: 2), gerou grande “impacto” em toda a região, e aqui destaco duas situações imediatas ao seu anúncio: o boom imobiliário com a corrida pela venda de casas e terrenos a preços especulativos bem mais elevados que os preços de mercado da região e os conflitos com os deslocamentos compulsórios de comunidades rurais de Bacabeira.","2019-01-01"
"2021/10/10 8:04:27 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","pedras, terras, guerra, babaçu","No entanto, no discurso de seu Zé Ribeiro, ao relatar o conflito por causa das pedras, sempre se reportava ao que, para ele, foi o início dos conflitos pela terra em Miranda, para a “guerra” pelo babaçu num processo de “cercamento” das terras.","2019-01-01"
"2021/10/10 8:08:52 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quilombolas, pedras, agro","Esta atribuição das terras de Miranda como “desmerecidas” presente na fala de seu Zé Ribeiro torna-se um ponto relevante de análise em todo o processo de conflitos que envolveram e envolvem o grupo, pois o que era motivo do desmerecimento naquele contexto pós-abolição, de uma economia agroexportadora em “decadência”, no século XX passa a ser motivo da maior briga pelo território: as pedras.","2019-01-01"
"2021/10/10 8:11:52 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos, pedras, pedreiras","Os conflitos da comunidade com as pedreiras vão se dando a partir do momento em que o grupo vai percebendo o avanço dos empreendimentos e os danos causados quanto à crescente dificuldade no acesso aos recursos naturais, principalmente o acesso à água. Quando estas se instalam dentro da comunidade em contínuos processos de venda
de terras que incluíam o território de Miranda começa a “briga”.","2019-01-01"
"2021/10/10 8:14:11 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","exploração, mineradoras, pedras","No ano de 2010, os conflitos entre a comunidade e as mineradoras
acirram-se. A comunidade se vê cada vez mais pressionada pelos danos
ambientais causados pela degradante exploração de pedras com uso de
explosivos e produtos químicos além das constantes ameaças de perder
seu território em processos fraudulentos de venda de terras. Um dos
casos mais sérios no enfrentamento com as mineradoras deu-se contra
a Vila Nova Industrial Mineradora e Granitos Ltda. Esta Empresa tenta
se instalar dentro da comunidade que ofereceu forte resistência contra a
instalação de seus maquinários na área.","2019-01-01"
"2021/10/10 8:16:55 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quilombolas, mineração, conflito judicial","Esse enfrentamento contra os proprietários da empresa Vila Nova Mineradora, impedindo a instalação de maquinários, fez com que a empresa entrasse com um pedido de liminar junto à Comarca de Rosário, solicitando as condições de segurança para que conseguissem
se instalar dentro da comunidade e dar início à exploração minerária. O conflito passa a ter caráter judicial, com a abertura de processo movido pelos proprietários da empresa que alegaram se sentir ameaçados pelos quilombolas. A justiça concedeu liminar autorizando o início das atividades de mineração na área pretendida em 12 de janeiro de 2010. ","2019-01-01"
"2021/10/10 8:20:46 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","quilombola, conflitos minerários, fazendeiros, Estado","Neste caso aqui tratado, o Estado atua em três níveis de diálogo: na concessão de direitos garantidos ao reconhecimento enquanto comunidade quilombola; na relação junto aos planos e projetos de desenvolvimento, os processos de licenciamento ambiental; e aparece como mediador entre a comunidade e os fazendeiros e/ou empreendimentos minerários nos processos judiciais. Todos esses níveis de diálogo sobrepõem-se no caso de Miranda
a partir do ano de 2010, com o acirramento dos conflitos minerários e avanço dos projetos desenvolvimentistas na região de Rosário.","2019-01-01"
"2021/10/10 8:53:53 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","Estado, comunidade, conflitos","A situação de conflito enfrentada pela comunidade de Miranda envolve uma serie de agências do Estado em diversos níveis, municipal, estadual e federal, e a partir de uma análise de toda uma produção técnica burocrática destas agências percebe-se o Estado como um “lugar de conflitos”, entre as diferentes agências e a comunidade, entre as agências e os empreendimentos e entre as próprias agências em suas comunicações
referentes ao conflito. ","2019-01-01"
"2021/10/10 8:56:19 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","Estado, comunidade, quilombolas, conflitos","Todos os conflitos presentes na atuação do Estado brasileiro quanto à temática dos direitos quilombolas mostram o caminho ainda a ser percorrido na busca pela efetivação destes direitos que, embora reconhecidos pela legislação brasileira, ainda esbarra na burocracia do próprio Estado dificultando todo o processo de reconhecimento e titulação
dos territórios das comunidades que se autodeclaram remanescentes de quilombo.","2019-01-01"
"2021/10/10 9:04:04 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","gás, agricultores, quilombolas, pescadores, quebradeiras de coco","Apesar do incentivo de uma nova proposta de desenvolvimento e a certeza de crescimento econômico confirmadas com o volume de gás descoberto, as vantagens percebidas com a chegada do empreendimento na região, não se estenderam de igual modo para aqueles estabelecerem uma relação direta com o empreendimento, sobretudo, para agricultores
familiares, quilombolas, extrativistas, pescadores artesanais e quebradeiras de coco babaçu, que passaram a conviver diariamente com as atividades de pesquisa, perfuração e instalação do complexo de geração de energia a gás natural Complexo Parnaíba, em razão da proximidade dos poços perfurados junto a áreas antropizadas. Estas atividades provocaram conflitos, desencadeados seja pelo aparecimento de efeitos diretos percebidos pelos agentes sociais das áreas afetadas pela instalação do projeto, seja pelo desencontro ou ausência inicial de informações entre a empresa e seus funcionários nos locais em que eram realizados os testes e perfurações. ","2019-01-01"
"2021/10/10 9:11:03 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","gás, conflitos, grupos sociais","No entanto, o entusiasmo inicial propiciado pela “descoberta do gás” não se prolongou de igual modo para as cidades inseridas em sua área de atuação, sobretudo porque a possibilidade de geração de postos de  trabalho e a esperada dinamização das economias locais não repercutiram na qualidade de vida dos municípios. Mas contrastando com as previsões, o início das suas atividades resultou no aparecimento de várias situações
de conflito entre a empresa e os grupos sociais nas áreas de influência direta do empreendimento. ","2019-01-01"
"2021/10/10 9:15:06 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","comunidades, Parnaíba","A utilização de espaços para adequação das condições ambientais às funções do projeto de geração de energia UTE Parnaíba acarretou as áreas sob influência direta do projeto a diversas situações de conflito, quando das intervenções necessárias ao início das atividades do complexo. A manifestação dessas intervenções indesejáveis ás comunidades, ao meio ambiente e as áreas urbanas tornaram-se problemáticas na medida  em que as ações da empresa foram acompanhadas de uma postura marcada pela desinformação, divergência de interesses e cooptação, que dificultaram o estabelecimento de uma relação amigável entre a empresa e as comunidades diretamente afetadas.","2019-01-01"
"2021/10/10 9:17:53 AM GMT-3","comunidade","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos, Parnaíba, comunidade","A exemplo veja-se os conflitos decorrentes do início das atividades de pesquisa, perfuração dos poços e instalação das estruturas do Complexo Parnaíba construídas no município de Lima Campos, em uma propriedade privada próxima geograficamente da comunidade Bom Jesus dos Pretos (SILVA, 2016).","2019-01-01"
"2021/10/10 9:21:13 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","compensações ambientais, conflitos socioambientais","Reclamadas como um direito, o acesso às compensações ambientais,
não deveriam partir como uma cobrança de quem sofre o impacto, visto
que essa etapa administrativa, já integra o procedimento de avaliação
ambiental. Tampouco deveria ser negligenciada. A existência de situações
que pontuam a respeito do aparecimento de conflitos socioambientais
decorrentes da instalação deste empreendimento demonstra não apenas o
impacto por ela causado, mas coloca em evidencia a problemática gerada
pelo desencadeamento de diversos conflitos para situações e grupos
diferenciados.","2019-01-01"
